match_id,leagueid,radiant.team_id,radiant.name,radiant.tag,radiant.logo_url,dire.team_id,dire.name,dire.tag,dire.logo_url
8654411480,19176,9032319,ТАРАКАНЫ,TAR,https://cdn.steamusercontent.com/ugc/2057621633915567716/E353EDB0AF78AC33896379F308CFC0C5E4CA4BB9/,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654412039,19176,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654412568,18867,9397016,Elite Eclipse,ElEc,https://cdn.steamusercontent.com/ugc/2481000678834385467/8DE99E9FEB3212DA4970EACF23AD9BFBE939BD45/,9844598,La Passion,,https://cdn.steamusercontent.com/ugc/15459365261840343859/E5324AAB12052C608A34EEC82A096D2B4AC615F8/
8654413267,19176,9054352,Fortnite,alt,https://cdn.steamusercontent.com/ugc/16326258531762154557/88D6A1CB366D006460F6FF183FA8230F26E5C456/,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654416341,19090,9600141,Zero Tenacity,Z10,https://cdn.steamusercontent.com/ugc/23174701605135839/B5A052B86AE5F123031508603154EAD51013C412/,9247354,Team Falcons,FLCN,https://cdn.steamusercontent.com/ugc/2314350571781870059/2B5C9FE9BA0A2DC303A13261444532AA08352843/
8654422857,18959,9768243,Night Force,NF,https://cdn.steamusercontent.com/ugc/17968260980523334862/4AFB4090FE5B56377C9EB918E05F8BF9DA5167FA/,8629005,Flawless Goblins,Fg,https://cdn.steamusercontent.com/ugc/16073074580909880320/98AFD3D5103C3A0293CADDB092EAACAF1122ACA9/
8654483041,18941,8494848,Winter Bear,WB,https://cdn.steamusercontent.com/ugc/2513641291257532360/DD2BF4B10E9D41131B18885208138CA7DB7BFB29/,10020690,Team Public ,Public ,
8654483367,19090,9338413,MOUZ,MOUZ,https://cdn.steamusercontent.com/ugc/14936784213521439739/3EA33A8516BDE538B7963F044CD1B7AB4B0BB60D/,36,Natus Vincere,NAVI,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/36.png
8654514898,18867,10026722,Teiko,,https://cdn.steamusercontent.com/ugc/12203428306546454584/3FF228A7F7409318EEC092C18C14AF690A009B35/,9691942,Nethercore,,https://cdn.steamusercontent.com/ugc/9674050900994101/79D0D159903371DC20501B6507AA311EF6FAFE86/
8654541441,19176,9054352,Fortnite,alt,https://cdn.steamusercontent.com/ugc/16326258531762154557/88D6A1CB366D006460F6FF183FA8230F26E5C456/,9904489,Gazm9s,Gazm9s,https://cdn.steamusercontent.com/ugc/14415278429743159038/263FCE98372E27FB26166A6DED528337E6775A6B/
8654541779,19176,8188534,BIMBim,BimBim,https://cdn.steamusercontent.com/ugc/1692751999339674115/FD65304F4123979980AA785D1203D7AA6DD55409/,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654542641,19176,9710803,Bad Boys,badmans,https://cdn.steamusercontent.com/ugc/49081810962245979/9091A056203DC7CB5767AC912F0C9C6B1097E377/,9824009,UgaBuga,UB,https://cdn.steamusercontent.com/ugc/11250700497195433976/0F93C4F5A3E17B77A8566C61D05E3219354BC875/
8654545225,19176,9658461,KromsateliSmerti,KS,https://cdn.steamusercontent.com/ugc/50203276507718768/0F3D6EDDE71BE3034E829E1D87736081E7F8CE2F/,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654547711,19176,9829263,5Prisoners,5P,https://cdn.steamusercontent.com/ugc/18345770449702779563/8D894D90035331FD84ABD6E8E21D5FD5FB043F66/,10033469,Adler-Erhe,AdEr,https://cdn.steamusercontent.com/ugc/14634031540583700961/5D02CA32156C16875C5962C9C236B5341A7B88AE/
8654565859,19176,9664371,gazovatorbl,gaz,https://cdn.steamusercontent.com/ugc/8544435822675099/0B0CCE2F22F4721912B21D9805F015116E57583C/,8835585,SEREGA68RUSCYBERSPORT,S68RCS,https://cdn.steamusercontent.com/ugc/2067755335324092886/A8FE7E08AAE7DD37C7752837A37A357E9C361CF8/
8654572619,19176,9784901,Imaginary Spirit,IMSP,https://cdn.steamusercontent.com/ugc/10756516465479324821/B0147AC672BCF8AD73CE6AE1BE73DB3B4AD58D23/,9928121,Suhariki,8121,https://cdn.steamusercontent.com/ugc/12554710180498849653/FC74DEBDF41B6AA67D264F48650596FD047E3838/
8654575324,18941,8494848,Winter Bear,WB,https://cdn.steamusercontent.com/ugc/2513641291257532360/DD2BF4B10E9D41131B18885208138CA7DB7BFB29/,10020690,Team Public ,Public ,
8654581479,19090,9600141,Zero Tenacity,Z10,https://cdn.steamusercontent.com/ugc/23174701605135839/B5A052B86AE5F123031508603154EAD51013C412/,9247354,Team Falcons,FLCN,https://cdn.steamusercontent.com/ugc/2314350571781870059/2B5C9FE9BA0A2DC303A13261444532AA08352843/
8654583082,19090,9467224,Aurora Gaming,Aurora,https://cdn.steamusercontent.com/ugc/13052583756685508/22B0338D7E09FB2F021E5DB5BBEFFD170D5E5E1A/,10019843,Inner Circle x Insanity,ICxI,https://cdn.steamusercontent.com/ugc/9964979241844276783/64DDB27F8A50FEA6869CFD8392ED29CE674E26C1/
8654609488,18867,9691942,Nethercore,,https://cdn.steamusercontent.com/ugc/9674050900994101/79D0D159903371DC20501B6507AA311EF6FAFE86/,10026722,Teiko,,https://cdn.steamusercontent.com/ugc/12203428306546454584/3FF228A7F7409318EEC092C18C14AF690A009B35/
8654625333,19066,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654659326,19176,9658461,KromsateliSmerti,KS,https://cdn.steamusercontent.com/ugc/50203276507718768/0F3D6EDDE71BE3034E829E1D87736081E7F8CE2F/,9829263,5Prisoners,5P,https://cdn.steamusercontent.com/ugc/18345770449702779563/8D894D90035331FD84ABD6E8E21D5FD5FB043F66/
8654664910,19176,9054352,Fortnite,alt,https://cdn.steamusercontent.com/ugc/16326258531762154557/88D6A1CB366D006460F6FF183FA8230F26E5C456/,9751913,LADYBOY,LADYBOY,https://cdn.steamusercontent.com/ugc/11973692937112288621/552E454F34B22BA987BFA065417F8F7F36722781/
8654669694,19176,9664371,gazovatorbl,gaz,https://cdn.steamusercontent.com/ugc/8544435822675099/0B0CCE2F22F4721912B21D9805F015116E57583C/,9824009,UgaBuga,UB,https://cdn.steamusercontent.com/ugc/11250700497195433976/0F93C4F5A3E17B77A8566C61D05E3219354BC875/
8654670742,19176,8188534,BIMBim,BimBim,https://cdn.steamusercontent.com/ugc/1692751999339674115/FD65304F4123979980AA785D1203D7AA6DD55409/,9928121,Suhariki,8121,https://cdn.steamusercontent.com/ugc/12554710180498849653/FC74DEBDF41B6AA67D264F48650596FD047E3838/
8654684575,19090,7554697,Nigma Galaxy,NGX,https://cdn.steamusercontent.com/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/,2163,Team Liquid,Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
8654689176,19090,10019843,Inner Circle x Insanity,ICxI,https://cdn.steamusercontent.com/ugc/9964979241844276783/64DDB27F8A50FEA6869CFD8392ED29CE674E26C1/,9467224,Aurora Gaming,Aurora,https://cdn.steamusercontent.com/ugc/13052583756685508/22B0338D7E09FB2F021E5DB5BBEFFD170D5E5E1A/
8654691892,19090,9895392,Virtus.pro,VP,https://cdn.steamusercontent.com/ugc/13061694558372404982/7AC363D410AC6F2F4B016EE7D73B7C266D0113F9/,9872667,Pipsqueak+4,PIPS4,https://cdn.steamusercontent.com/ugc/14017836316804902173/6D59207DB4CBE46D79B9C5007FCD5802858DB860/
8654707503,19066,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654725849,18477,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654729258,18867,9828921,Air Defence,,https://cdn.steamusercontent.com/ugc/17727916518495667984/71BFF3236859F5696792263022626938A975FBD6/,10027925,Shinigami Gaming,Shini,https://cdn.steamusercontent.com/ugc/16866271759129191847/C12857D2734CBDE2305EBCB7FABFB66FC5D5C148/
8654780560,18941,9872558,VP.Prodigy,VPP,https://cdn.steamusercontent.com/ugc/14581250409270220011/5671D3A28C6BBBDFCF9962555BAF48D3EFFED120/,10019843,Inner Circle x Insanity,ICxI,https://cdn.steamusercontent.com/ugc/9964979241844276783/64DDB27F8A50FEA6869CFD8392ED29CE674E26C1/
8654802714,19090,9872667,Pipsqueak+4,PIPS4,https://cdn.steamusercontent.com/ugc/14017836316804902173/6D59207DB4CBE46D79B9C5007FCD5802858DB860/,9895392,Virtus.pro,VP,https://cdn.steamusercontent.com/ugc/13061694558372404982/7AC363D410AC6F2F4B016EE7D73B7C266D0113F9/
8654804460,19176,9658461,KromsateliSmerti,KS,https://cdn.steamusercontent.com/ugc/50203276507718768/0F3D6EDDE71BE3034E829E1D87736081E7F8CE2F/,9054352,Fortnite,alt,https://cdn.steamusercontent.com/ugc/16326258531762154557/88D6A1CB366D006460F6FF183FA8230F26E5C456/
8654806161,19176,9752757,MIHET4uCbl,minet,https://cdn.steamusercontent.com/ugc/29945464736388107/0C9E6A7D26375628423F2DF399946357991ECB37/,9928121,Suhariki,8121,https://cdn.steamusercontent.com/ugc/12554710180498849653/FC74DEBDF41B6AA67D264F48650596FD047E3838/
8654808358,19066,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>,-1,<UNKNOWN>,<UNKNOWN>,<UNKNOWN>
8654811828,18867,10027925,Shinigami Gaming,Shini,https://cdn.steamusercontent.com/ugc/16866271759129191847/C12857D2734CBDE2305EBCB7FABFB66FC5D5C148/,9828921,Air Defence,,https://cdn.steamusercontent.com/ugc/17727916518495667984/71BFF3236859F5696792263022626938A975FBD6/
8654867534,19090,10033514,Looking for Org,LFO,,9678463,Estar Backs,EB,https://cdn.steamusercontent.com/ugc/8546247575522013/0940BE82E218C71369C672C95943445AA450EF45/
8654874079,19090,9964962,GamerLegion,GL,https://cdn.steamusercontent.com/ugc/13245379764580870318/1048428BEFAC87EC1C64E15706A4758A173B5BFB/,9799439,9z Team,,https://cdn.steamusercontent.com/ugc/14825293482462704533/FFA12111034615A657BFDDD8041C1C3E18DF51D0/
8654874927,19090,8971308,x5 Gaming,x5,https://cdn.steamusercontent.com/ugc/15382253660223640555/AEE503D1070680F0A8FED720B7D63FB464FDB9AD/,9989179,Amaru Gaming,AMG,https://cdn.steamusercontent.com/ugc/10066617508847295576/03F350DDBF2C616F1B2FDA51C0EAF7983C8594DD/
8654880756,19090,2163,Team Liquid,Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png,7554697,Nigma Galaxy,NGX,https://cdn.steamusercontent.com/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/
8654888583,18941,10019843,Inner Circle x Insanity,ICxI,https://cdn.steamusercontent.com/ugc/9964979241844276783/64DDB27F8A50FEA6869CFD8392ED29CE674E26C1/,9872558,VP.Prodigy,VPP,https://cdn.steamusercontent.com/ugc/14581250409270220011/5671D3A28C6BBBDFCF9962555BAF48D3EFFED120/
8654899093,19176,9054352,Fortnite,alt,https://cdn.steamusercontent.com/ugc/16326258531762154557/88D6A1CB366D006460F6FF183FA8230F26E5C456/,9928121,Suhariki,8121,https://cdn.steamusercontent.com/ugc/12554710180498849653/FC74DEBDF41B6AA67D264F48650596FD047E3838/
8654936346,19090,9799439,9z Team,,https://cdn.steamusercontent.com/ugc/14825293482462704533/FFA12111034615A657BFDDD8041C1C3E18DF51D0/,9964962,GamerLegion,GL,https://cdn.steamusercontent.com/ugc/13245379764580870318/1048428BEFAC87EC1C64E15706A4758A173B5BFB/
8654959889,18867,9895818,Eye Gaming,,https://cdn.steamusercontent.com/ugc/13197135716044564302/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/,9878408,Elite Eclipse,,https://cdn.steamusercontent.com/ugc/14877355293103721067/8DE99E9FEB3212DA4970EACF23AD9BFBE939BD45/
8654960800,18941,10019843,Inner Circle x Insanity,ICxI,https://cdn.steamusercontent.com/ugc/9964979241844276783/64DDB27F8A50FEA6869CFD8392ED29CE674E26C1/,9872558,VP.Prodigy,VPP,https://cdn.steamusercontent.com/ugc/14581250409270220011/5671D3A28C6BBBDFCF9962555BAF48D3EFFED120/
8654962608,19090,9989179,Amaru Gaming,AMG,https://cdn.steamusercontent.com/ugc/10066617508847295576/03F350DDBF2C616F1B2FDA51C0EAF7983C8594DD/,8971308,x5 Gaming,x5,https://cdn.steamusercontent.com/ugc/15382253660223640555/AEE503D1070680F0A8FED720B7D63FB464FDB9AD/
8654968651,19090,9678463,Estar Backs,EB,https://cdn.steamusercontent.com/ugc/8546247575522013/0940BE82E218C71369C672C95943445AA450EF45/,10033514,Looking for Org,LFO,
8655023781,19090,9247354,Team Falcons,FLCN,https://cdn.steamusercontent.com/ugc/2314350571781870059/2B5C9FE9BA0A2DC303A13261444532AA08352843/,36,Natus Vincere,NAVI,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/36.png
8655024652,18867,9878408,Elite Eclipse,,https://cdn.steamusercontent.com/ugc/14877355293103721067/8DE99E9FEB3212DA4970EACF23AD9BFBE939BD45/,9895818,Eye Gaming,,https://cdn.steamusercontent.com/ugc/13197135716044564302/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/
8655027419,18941,2576071,Yellow Submarine,YeS,https://cdn.steamusercontent.com/ugc/2506900380361558769/01D7A1FC1156B0550B4EF9EA2A3A2AF84D9BF884/,10028056,alohasquad,,
8655043674,19090,10033514,Looking for Org,LFO,,9678463,Estar Backs,EB,https://cdn.steamusercontent.com/ugc/8546247575522013/0940BE82E218C71369C672C95943445AA450EF45/
8655054044,19090,8971308,x5 Gaming,x5,https://cdn.steamusercontent.com/ugc/15382253660223640555/AEE503D1070680F0A8FED720B7D63FB464FDB9AD/,9989179,Amaru Gaming,AMG,https://cdn.steamusercontent.com/ugc/10066617508847295576/03F350DDBF2C616F1B2FDA51C0EAF7983C8594DD/
8655107046,16110,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/,9025669,CrimsonSky,CS,https://cdn.steamusercontent.com/ugc/9869145255454310108/C48D0B6C8A36839BACAC2551931EAAC88B295200/
8655134079,19090,9247354,Team Falcons,FLCN,https://cdn.steamusercontent.com/ugc/2314350571781870059/2B5C9FE9BA0A2DC303A13261444532AA08352843/,36,Natus Vincere,NAVI,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/36.png
8655142769,16110,9025669,CrimsonSky,CS,https://cdn.steamusercontent.com/ugc/9869145255454310108/C48D0B6C8A36839BACAC2551931EAAC88B295200/,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/
8655148609,18941,10028056,alohasquad,,,2576071,Yellow Submarine,YeS,https://cdn.steamusercontent.com/ugc/2506900380361558769/01D7A1FC1156B0550B4EF9EA2A3A2AF84D9BF884/
8655156698,19090,9303484,HEROIC,HEROIC,https://cdn.steamusercontent.com/ugc/2471984170520125054/B066431AF4D322D300DD5180CEC8F6BA0E85A7F5/,10027376,NEW GROWTH,NG,
8655158273,19090,9964962,GamerLegion,GL,https://cdn.steamusercontent.com/ugc/13245379764580870318/1048428BEFAC87EC1C64E15706A4758A173B5BFB/,10000352,Rottweilas,RTW,https://cdn.steamusercontent.com/ugc/17677031272276990522/8FC6527F73D0BD86A4F4939428E5ABD50C35DA9F/
8655160528,19090,9885130,Perú Rejects,PERU,https://cdn.steamusercontent.com/ugc/13052640096169721011/D40BDDE51B4C0EC9E2B2625C6768EA4AC813E4C9/,8965331,Chandogs,Chandog,https://cdn.steamusercontent.com/ugc/2051985634560974622/BB703A683AB46C52CD975F7F5B812E152F2F7A0D/
8655178942,16110,8849817,ZEUS THUNDER GOD,ZTG,https://cdn.steamusercontent.com/ugc/14596490489710717910/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/,8987220,HolyTeam,HT,https://cdn.steamusercontent.com/ugc/17415103994212542188/9F2DAA9F53E2846956BD4334856A1571888579BC/
8655203729,18941,10028056,alohasquad,,,2576071,Yellow Submarine,YeS,https://cdn.steamusercontent.com/ugc/2506900380361558769/01D7A1FC1156B0550B4EF9EA2A3A2AF84D9BF884/
8655210662,19090,10027376,NEW GROWTH,NG,,9303484,HEROIC,HEROIC,https://cdn.steamusercontent.com/ugc/2471984170520125054/B066431AF4D322D300DD5180CEC8F6BA0E85A7F5/
8655212841,16110,8987220,HolyTeam,HT,https://cdn.steamusercontent.com/ugc/17415103994212542188/9F2DAA9F53E2846956BD4334856A1571888579BC/,8849817,ZEUS THUNDER GOD,ZTG,https://cdn.steamusercontent.com/ugc/14596490489710717910/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/
8655214396,19090,8965331,Chandogs,Chandog,https://cdn.steamusercontent.com/ugc/2051985634560974622/BB703A683AB46C52CD975F7F5B812E152F2F7A0D/,9885130,Perú Rejects,PERU,https://cdn.steamusercontent.com/ugc/13052640096169721011/D40BDDE51B4C0EC9E2B2625C6768EA4AC813E4C9/
8655240937,19090,9964962,GamerLegion,GL,https://cdn.steamusercontent.com/ugc/13245379764580870318/1048428BEFAC87EC1C64E15706A4758A173B5BFB/,10000352,Rottweilas,RTW,https://cdn.steamusercontent.com/ugc/17677031272276990522/8FC6527F73D0BD86A4F4939428E5ABD50C35DA9F/
8655243448,16110,8849817,ZEUS THUNDER GOD,ZTG,https://cdn.steamusercontent.com/ugc/14596490489710717910/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/,8987220,HolyTeam,HT,https://cdn.steamusercontent.com/ugc/17415103994212542188/9F2DAA9F53E2846956BD4334856A1571888579BC/
8655270075,16110,8849817,ZEUS THUNDER GOD,ZTG,https://cdn.steamusercontent.com/ugc/14596490489710717910/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/
8655281120,19090,10000352,Rottweilas,RTW,https://cdn.steamusercontent.com/ugc/17677031272276990522/8FC6527F73D0BD86A4F4939428E5ABD50C35DA9F/,9964962,GamerLegion,GL,https://cdn.steamusercontent.com/ugc/13245379764580870318/1048428BEFAC87EC1C64E15706A4758A173B5BFB/
8655298225,16110,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/,8849817,ZEUS THUNDER GOD,ZTG,https://cdn.steamusercontent.com/ugc/14596490489710717910/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/
8655313092,19090,10033514,Looking for Org,LFO,,9989179,Amaru Gaming,AMG,https://cdn.steamusercontent.com/ugc/10066617508847295576/03F350DDBF2C616F1B2FDA51C0EAF7983C8594DD/
8655316076,19090,9964962,GamerLegion,GL,https://cdn.steamusercontent.com/ugc/13245379764580870318/1048428BEFAC87EC1C64E15706A4758A173B5BFB/,10000352,Rottweilas,RTW,https://cdn.steamusercontent.com/ugc/17677031272276990522/8FC6527F73D0BD86A4F4939428E5ABD50C35DA9F/
8655319156,19090,9885130,Perú Rejects,PERU,https://cdn.steamusercontent.com/ugc/13052640096169721011/D40BDDE51B4C0EC9E2B2625C6768EA4AC813E4C9/,9303484,HEROIC,HEROIC,https://cdn.steamusercontent.com/ugc/2471984170520125054/B066431AF4D322D300DD5180CEC8F6BA0E85A7F5/
8655321042,16110,8849817,ZEUS THUNDER GOD,ZTG,https://cdn.steamusercontent.com/ugc/14596490489710717910/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/
8655341065,16110,8879077,Titan Strikers,Ts,https://cdn.steamusercontent.com/ugc/17496754558050466858/4302EEC3EDF2F9050006D44B15D29C8DFE6148BA/,8849817,ZEUS THUNDER GOD,ZTG,https://cdn.steamusercontent.com/ugc/14596490489710717910/298F144FCABFB502E6C9FE1DA66F61D9181A0C9F/
8655346121,19090,10000352,Rottweilas,RTW,https://cdn.steamusercontent.com/ugc/17677031272276990522/8FC6527F73D0BD86A4F4939428E5ABD50C35DA9F/,9964962,GamerLegion,GL,https://cdn.steamusercontent.com/ugc/13245379764580870318/1048428BEFAC87EC1C64E15706A4758A173B5BFB/
8655359238,19090,9989179,Amaru Gaming,AMG,https://cdn.steamusercontent.com/ugc/10066617508847295576/03F350DDBF2C616F1B2FDA51C0EAF7983C8594DD/,10033514,Looking for Org,LFO,
8655363024,19090,9885130,Perú Rejects,PERU,https://cdn.steamusercontent.com/ugc/13052640096169721011/D40BDDE51B4C0EC9E2B2625C6768EA4AC813E4C9/,9303484,HEROIC,HEROIC,https://cdn.steamusercontent.com/ugc/2471984170520125054/B066431AF4D322D300DD5180CEC8F6BA0E85A7F5/
8655399390,19090,9303484,HEROIC,HEROIC,https://cdn.steamusercontent.com/ugc/2471984170520125054/B066431AF4D322D300DD5180CEC8F6BA0E85A7F5/,9885130,Perú Rejects,PERU,https://cdn.steamusercontent.com/ugc/13052640096169721011/D40BDDE51B4C0EC9E2B2625C6768EA4AC813E4C9/
8655406512,19090,9989179,Amaru Gaming,AMG,https://cdn.steamusercontent.com/ugc/10066617508847295576/03F350DDBF2C616F1B2FDA51C0EAF7983C8594DD/,10033514,Looking for Org,LFO,
8655435392,18959,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/,8629005,Flawless Goblins,Fg,https://cdn.steamusercontent.com/ugc/16073074580909880320/98AFD3D5103C3A0293CADDB092EAACAF1122ACA9/
8655455499,18959,8629315,Wiser Warriors,WW,https://cdn.steamusercontent.com/ugc/16915675334385514153/1BF96EB83A5F9BD1DB63CB356D75A67698BC4FFB/,9768002,Lunar Vibes,LV.,https://cdn.steamusercontent.com/ugc/17496570273790358715/BC3F9F10812A718EE45DD10CBA85B2D80B5A13F2/
8655455714,18959,8629005,Flawless Goblins,Fg,https://cdn.steamusercontent.com/ugc/16073074580909880320/98AFD3D5103C3A0293CADDB092EAACAF1122ACA9/,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/
8655478158,18959,9768002,Lunar Vibes,LV.,https://cdn.steamusercontent.com/ugc/17496570273790358715/BC3F9F10812A718EE45DD10CBA85B2D80B5A13F2/,8629315,Wiser Warriors,WW,https://cdn.steamusercontent.com/ugc/16915675334385514153/1BF96EB83A5F9BD1DB63CB356D75A67698BC4FFB/
8655485980,18959,9878494,LV United,,https://cdn.steamusercontent.com/ugc/12184752726728675727/79B07F39DC4784D176F472E9AA6783D6C45EB190/,9814269,Riftwalkers,RW.,https://cdn.steamusercontent.com/ugc/12923546594089256981/434C6430FD0EEB9E3AF7BAEF26647B47B349ECEA/
8655517796,18959,9768243,Night Force,NF,https://cdn.steamusercontent.com/ugc/17968260980523334862/4AFB4090FE5B56377C9EB918E05F8BF9DA5167FA/,2443375,Foxy gaming,Foxy,https://cdn.steamusercontent.com/ugc/15835594133889566070/D9F2852995D07361029600CFB97DAC1DF653098B/
8655522223,18867,9563873,Elite Eclipse,EE,https://cdn.steamusercontent.com/ugc/2492270657680171854/8DE99E9FEB3212DA4970EACF23AD9BFBE939BD45/,9628721,Teiko,Teiko,https://cdn.steamusercontent.com/ugc/5163021536155288/3FF228A7F7409318EEC092C18C14AF690A009B35/
8655543588,18959,2443375,Foxy gaming,Foxy,https://cdn.steamusercontent.com/ugc/15835594133889566070/D9F2852995D07361029600CFB97DAC1DF653098B/,9768243,Night Force,NF,https://cdn.steamusercontent.com/ugc/17968260980523334862/4AFB4090FE5B56377C9EB918E05F8BF9DA5167FA/
8655549306,18959,9814269,Riftwalkers,RW.,https://cdn.steamusercontent.com/ugc/12923546594089256981/434C6430FD0EEB9E3AF7BAEF26647B47B349ECEA/,9878494,LV United,,https://cdn.steamusercontent.com/ugc/12184752726728675727/79B07F39DC4784D176F472E9AA6783D6C45EB190/
8655568219,18959,9426115,Dark Rebellion,DR,https://cdn.steamusercontent.com/ugc/2471989872563605684/46813E19616E0715D879EFB5049D3A1DE331488B/,9425656,LSG,LSG,https://cdn.steamusercontent.com/ugc/2497885570409092010/7A0CAB8AFDEC8BDE65F27E01C713A6B5459B65AD/
8655574855,18867,9628721,Teiko,Teiko,https://cdn.steamusercontent.com/ugc/5163021536155288/3FF228A7F7409318EEC092C18C14AF690A009B35/,9397016,Elite Eclipse,ElEc,https://cdn.steamusercontent.com/ugc/2481000678834385467/8DE99E9FEB3212DA4970EACF23AD9BFBE939BD45/
8655600598,18959,9425656,LSG,LSG,https://cdn.steamusercontent.com/ugc/2497885570409092010/7A0CAB8AFDEC8BDE65F27E01C713A6B5459B65AD/,9426115,Dark Rebellion,DR,https://cdn.steamusercontent.com/ugc/2471989872563605684/46813E19616E0715D879EFB5049D3A1DE331488B/
8655625629,18959,9426115,Dark Rebellion,DR,https://cdn.steamusercontent.com/ugc/2471989872563605684/46813E19616E0715D879EFB5049D3A1DE331488B/,9425656,LSG,LSG,https://cdn.steamusercontent.com/ugc/2497885570409092010/7A0CAB8AFDEC8BDE65F27E01C713A6B5459B65AD/
8655628504,18867,9895999,Ghost Sheep,,https://cdn.steamusercontent.com/ugc/13573111050148621326/2463CD2FDC05838CACEB66AAE27F597798C40B34/,10020448,Eye Gaming,EYE,https://cdn.steamusercontent.com/ugc/17909999989481761211/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/
8655661595,18959,9768002,Lunar Vibes,LV.,https://cdn.steamusercontent.com/ugc/17496570273790358715/BC3F9F10812A718EE45DD10CBA85B2D80B5A13F2/,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/
8655681554,18867,9482251,Eye Gaming,,https://cdn.steamusercontent.com/ugc/2502396146796011209/20CB1AA41471ABE1B5C460D8CBDE915E595F8B23/,8831040,Ghost Sheep,GS,https://cdn.steamusercontent.com/ugc/1812159972016009901/2463CD2FDC05838CACEB66AAE27F597798C40B34/
8655684738,19090,9338413,MOUZ,MOUZ,https://cdn.steamusercontent.com/ugc/14936784213521439739/3EA33A8516BDE538B7963F044CD1B7AB4B0BB60D/,9600141,Zero Tenacity,Z10,https://cdn.steamusercontent.com/ugc/23174701605135839/B5A052B86AE5F123031508603154EAD51013C412/
8655696828,18959,9767998,Nova Pulse,Np,https://cdn.steamusercontent.com/ugc/14957676909853784322/CFAAF12C155D813F1A550D331DD6BAF02CDE0B66/,9768002,Lunar Vibes,LV.,https://cdn.steamusercontent.com/ugc/17496570273790358715/BC3F9F10812A718EE45DD10CBA85B2D80B5A13F2/
8655753844,19090,9600141,Zero Tenacity,Z10,https://cdn.steamusercontent.com/ugc/23174701605135839/B5A052B86AE5F123031508603154EAD51013C412/,9338413,MOUZ,MOUZ,https://cdn.steamusercontent.com/ugc/14936784213521439739/3EA33A8516BDE538B7963F044CD1B7AB4B0BB60D/
8655755489,18959,8629315,Wiser Warriors,WW,https://cdn.steamusercontent.com/ugc/16915675334385514153/1BF96EB83A5F9BD1DB63CB356D75A67698BC4FFB/,9814269,Riftwalkers,RW.,https://cdn.steamusercontent.com/ugc/12923546594089256981/434C6430FD0EEB9E3AF7BAEF26647B47B349ECEA/
